ChemicalID,ChemicalName,drug_index
C000598333,S-allylmercapto-N-acetylcysteine,6066
D000068299,Salmeterol Xinafoate,6067
C028815,salmon calcitonin,6068
C496827,salubrinal,6069
C568740,salvianolic acid,6070
C066201,salvianolic acid A,6071
C076944,salvianolic acid B,6072
C018381,salvin,6073
C090499,salvinorin A,6074
C111998,sampatrilat,6075
C541923,sandostatinLAR,6076
C477157,sanggenone C,6077
C436447,sangre de grado,6078
C005705,sanguinarine,6079
C501029,San-Huang-Xie-Xin-Tang,6080
C062798,sannoshashinto,6081
C468919,SANT-1 compound,6082
D012503,Saponins,6083
C000601074,sappanone A,6084
C089586,saprisartan potassium,6085
C003402,sapropterin,6086
D019258,Saquinavir,6087
C547874,SAR 020106,6088
C576806,SAR131675,6089
D012504,Saralasin,6090
C014804,sarcophine,6091
C081222,sargramostim,6092
C019552,Saridon,6093
C443959,sarizotan,6094
C000588741,saroglitazar,6095
C000623191,sarolaner,6096
C064294,sarpogrelate,6097
C034473,satranidazole,6098
C081294,satraplatin,6099
C410958,sauchinone,6100
C040972,saw palmetto extract,6101
C502994,saxagliptin,6102
C514816,sazetidine-A,6103
C093642,SB 203580,6104
C108120,SB 205384,6105
C094868,SB 206553,6106
C118948,SB 215505,6107
C417521,SB 216763,6108
C112019,SB 225002,6109
C118947,SB 228357,6110
C406525,SB 239063,6111
C406343,SB 243213,6112
C404922,SB 269970,6113
C117443,SB 271046,6114
C409982,SB 277011,6115
C431907,SB 290157,6116
C000723833,SB-332235,6117
C503990,SB 399885,6118
C429533,SB 3CT compound,6119
C553589,SB 657510,6120
C572332,SC-203048,6121
C051827,SC 36602,6122
C059950,SC 41930,6123
C115461,SC 560,6124
C071197,scalaradial,6125
C115124,Sch 00013,6126
C107087,SCH 14988,6127
C534628,SCH 23390,6128
C416650,SCH 442416,6129
C520474,schisandrol A,6130
C034557,schizandrer A,6131
C034734,schizandrin A,6132
C015499,schizandrin B,6133
C031409,schizandrin C,6134
C033585,schizandrol B,6135
C499748,SCIO-469,6136
C070760,sclareol,6137
C060464,sclareol glycol,6138
C458139,scolymoside,6139
C018145,scoparone,6140
D012601,Scopolamine,6141
D012603,Scopoletin,6142
D012604,Scorpion Venoms,6143
C513571,SCR007,6144
C458179,scutellarein,6145
C499814,Scutellaria baicalensis extract,6146
C484876,scutellarin,6147
C074469,scymnol,6148
C065286,SDZ EAA 494,6149
C430918,SEA 0400,6150
D012631,Secobarbital,6151
C060283,secoisolariciresinol,6152
D046948,Secologanin Tryptamine Alkaloids,6153
C548487,secomilbemycin D,6154
C508970,secramine A,6155
C046301,seganserin,6156
C414354,selamectin,6157
D020845,Selective Estrogen Receptor Modulators,6158
D017367,Selective Serotonin Reuptake Inhibitors,6159
D012642,Selegiline,6160
D064586,Selenic Acid,6161
D012643,Selenium,6162
D018036,Selenium Compounds,6163
C009226,selenocystine,6164
D012645,Selenomethionine,6165
C002979,selenomethylselenocysteine,6166
C518915,Seletracetam,6167
C053672,selfotel,6168
C105370,selol,6169
C062818,sematilide,6170
C116890,Semaxinib,6171
D012673,Semustine,6172
D012676,Senna Extract,6173
C078903,seocalcitol,6174
C523798,sepantronium,6175
C508896,sequinavir,6176
C060230,seratrodast,6177
D012694,Serine,6178
C452642,serofendic acid,6179
D012701,Serotonin,6180
D058825,Serotonin 5-HT1 Receptor Agonists,6181
D058831,Serotonin 5-HT3 Receptor Antagonists,6182
D058832,Serotonin 5-HT4 Receptor Antagonists,6183
D018490,Serotonin Agents,6184
D017366,Serotonin Receptor Agonists,6185
C009244,serpentine (alkaloid),6186
C477270,Ser-Phe-Asn-Ser-Tyr-Glu-Leu-Gly-Glu-Ser-Leu,6187
C061131,sertaconazole,6188
C066304,sertindole,6189
D020280,Sertraline,6190
C112356,seryl-leucyl-isoleucyl-glycyl--arginyl-leucinamide,6191
C099570,seryl-leucyl-isoleucyl-glycyl-arginyl-leucine,6192
D012715,Sesame Oil,6193
C054125,sesamin,6194
C025583,sesamol,6195
D012717,Sesquiterpenes,6196
C576694,setanaxib,6197
C042431,S-ethyl glutathione,6198
C050605,setiptiline,6199
C000592794,setrobuvir,6200
D000077149,Sevoflurane,6201
C503964,SEW2871,6202
C057921,sezolamide,6203
C551534,SGA 360,6204
C516024,SH-6 compound,6205
C038462,shakuyaku-kanzoh-toh,6206
C492793,Shen-Fu,6207
C484999,shenqui-wan,6208
C526712,shexiang baoxin,6209
C503350,Shi-Bi-Lin herbal formula,6210
C510945,shigyaku-san,6211
D012765,Shikimic Acid,6212
C016101,shikonin,6213
C040115,shogaol,6214
C461320,shosaiko-to,6215
C061187,sho-saiko-to-kyo-shokyo-ka-oren-bukuryo,6216
C090832,sho-seiryu-to,6217
C477182,shourong compound formula,6218
C400087,S Ht31,6219
C000722512,Shuangshen,6220
C421267,SI 27,6221
D012794,Sialic Acids,6222
C120147,SIB 1757,6223
C120148,SIB 1893,6224
C058254,sibutramine,6225
D000068677,Sildenafil Citrate,6226
D012824,Silicic Acid,6227
C015505,silidianin,6228
C095285,silodosin,6229
D012834,Silver,6230
D012837,Silver Sulfadiazine,6231
D000077385,Silybin,6232
D012838,Silymarin,6233
D000077464,Simendan,6234
D000069616,Simeprevir,6235
D012841,Simethicone,6236
C000590843,simiaowan,6237
D019821,Simvastatin,6238
C073734,sinapinic acid,6239
D012844,Sincalide,6240
C497687,sinesetin,6241
C009271,sinomenine,6242
C069537,sinpeinine A,6243
C578989,siponimod,6244
D020123,Sirolimus,6245
C439060,sirtinol,6246
D000068900,Sitagliptin Phosphate,6247
C106276,sitaxsentan,6248
C069195,sivelestat,6249
C045597,SK&F 100330-A,6250
C012134,SK&F 10047,6251
C071275,SK&F 106760,6252
C067114,SK&F 77434,6253
C067113,SK&F 81297,6254
C071262,SK&F 82958,6255
C099531,SKF 92374,6256
C093303,SK&F 98625,6257
C424127,SL 327,6258
C074936,SL 84.0418,6259
C533467,SM 164,6260
C107044,SM 21,6261
C534359,SMe1EC2,6262
C027744,S-methylisothiopseudouronium,6263
C086717,S-methylthiocitrulline,6264
D012906,Smoke,6265
C419742,SMP-300,6266
C118258,SN50 peptide,6267
C021315,S-nitrosocysteine,6268
D026423,S-Nitroso-N-Acetylpenicillamine,6269
C534922,SNX 2112,6270
C115521,SNX 482,6271
C561943,SNX-5422,6272
C090557,So 1100,6273
D012964,Sodium,6274
C532601,"sodium-4,5-dihydroxy-1,3-benzene disulfonate",6275
D019346,Sodium Acetate,6276
C017947,sodium arsenite,6277
D020160,Sodium Benzoate,6278
D017693,Sodium Bicarbonate,6279
C025451,sodium bisulfide,6280
C009279,sodium bisulfite,6281
C503854,sodium boranocarbonate,6282
C025364,sodium borohydride,6283
C005686,sodium carbonate,6284
D026941,Sodium Channel Blockers,6285
D012965,Sodium Chloride,6286
D017673,"Sodium Chloride, Dietary",6287
D049993,Sodium Chloride Symporter Inhibitors,6288
D000077559,Sodium Citrate,6289
C009281,sodium cyanate,6290
D012966,Sodium Cyanide,6291
D012982,"Sodium, Dietary",6292
D012969,Sodium Fluoride,6293
D012970,Sodium Glutamate,6294
D012974,Sodium Iodide,6295
D019354,Sodium Lactate,6296
C031618,sodium nitrate,6297
D012977,Sodium Nitrite,6298
D012978,Sodium Oxybate,6299
C014189,sodium peroxyborate,6300
D049994,Sodium Potassium Chloride Symporter Inhibitors,6301
C514135,sodium propionate,6302
D012980,Sodium Salicylate,6303
D018038,Sodium Selenite,6304
D012981,Sodium Tetradecyl Sulfate,6305
C017717,sodium thiosulfate,6306
C025399,sodium tungstate(VI),6307
D000069474,Sofosbuvir,6308
C017719,solanesol,6309
C012037,solasodine,6310
C406719,solidagenone,6311
D000069464,Solifenacin Succinate,6312
C547755,solithromycin,6313
D012999,Soman,6314
C045616,"somatotropin releasing hormone (1-29)-amide, N-Ac-Tyr(1)-Phe(2)-",6315
C035933,sophocarpine,6316
C120642,sophoricoside,6317
D000077157,Sorafenib,6318
C026411,sorbinil,6319
D013012,Sorbitol,6320
D013015,Sotalol,6321
C000706028,sotorasib,6322
C543528,sotrastaurin,6323
C551307,soyasaponin Ab,6324
C056684,soyasaponin I,6325
D013024,Soybean Oil,6326
C545823,"soybean oil, phospholipid emulsion",6327
C000594309,SP2509,6328
C042867,spantide,6329
C065446,spantide II,6330
C061363,sparfloxacin,6331
C013195,sparfosic acid,6332
C000634424,sparsentan,6333
D013034,Sparteine,6334
C000591235,spautin-1,6335
C119326,SPD 502,6336
C480880,spectaline,6337
D000198,Spectinomycin,6338
D013095,Spermidine,6339
D013096,Spermine,6340
C031312,spinasterol,6341
C415329,spinosad,6342
D013134,Spiperone,6343
C051272,spiradoline,6344
C052555,spirapril,6345
C511224,"spiro(imidazo-(1,2-a)pyridine-3,2-indan)-2(3H)-one",6346
D013148,Spironolactone,6347
C000602674,SPL-334,6348
C045749,SQ 29548,6349
D013185,Squalene,6350
C084439,squamosamide,6351
C558809,SR1001,6352
C106195,SR 11302,6353
C085215,SR 140333,6354
C091554,SR 142801,6355
C080460,SR 27897,6356
C079087,SR 48692,6357
C073839,SR 48968,6358
C051273,SR 95191,6359
C525422,SRT1720,6360
C525423,SRT2183,6361
C530804,"S,S'-1,4-phenylenebis(1,2-ethanediyl)bisisoselenourea",6362
C118852,"S,S'-1,4-phenylene-bis(1,2-ethanediyl)bis-isothiourea",6363
C456740,SSR180575,6364
C516833,SSR180711,6365
C525002,ST2825,6366
C065762,ST 679,6367
C533237,STA 9090,6368
C481098,Stalevo,6369
C411764,STAMP-I protocol,6370
C442100,Stanford-NCOG protocol,6371
C093371,Stanford V protocol,6372
C023599,stannous chloride,6373
D013197,Stanozolol,6374
D013205,Staphylococcal Protein A,6375
D013213,Starch,6376
C517409,stattic,6377
D019311,Staurosporine,6378
D018119,Stavudine,6379
D013229,Stearic Acids,6380
C026564,stearoyl alpha-lysolecithin,6381
C010513,stepholidine,6382
D013256,Steroids,6383
D013260,"Steroids, Heterocyclic",6384
C012042,steviol,6385
C012043,stevioside,6386
C556690,STF 083010,6387
C021092,stiripentol,6388
C458525,STO 609,6389
D013307,Streptomycin,6390
D013308,Streptonigrin,6391
D013311,Streptozocin,6392
C081587,strontium ranelate,6393
D013331,Strychnine,6394
C515227,STX 213,6395
C474557,SU 11657,6396
C416849,SU 5614,6397
C045965,suanzaorentang,6398
C036877,substance P (1-7),6399
C468274,substance P-saporin,6400
C062618,"substance P, Sar(9)-Met(O2)(11)-",6401
D004113,Succimer,6402
D013386,Succinates,6403
D019802,Succinic Acid,6404
D013390,Succinylcholine,6405
D013392,Sucralfate,6406
D013395,Sucrose,6407
C033006,sudan III,6408
D017409,Sufentanil,6409
D000077122,Sugammadex,6410
D013407,Sulbactam,6411
D013411,Sulfadiazine,6412
D013413,Sulfadoxine,6413
D013420,Sulfamethoxazole,6414
D013424,Sulfanilamides,6415
D013427,Sulfapyridine,6416
D012460,Sulfasalazine,6417
D000077589,Sulfathiazole,6418
D013438,Sulfhydryl Compounds,6419
D013440,Sulfides,6420
C030225,sulfinalol,6421
C063871,sulfinosine,6422
D013442,Sulfinpyrazone,6423
D013444,Sulfisoxazole,6424
D013449,Sulfonamides,6425
D013450,Sulfones,6426
D013453,Sulfonylurea Compounds,6427
C016766,sulforaphane,6428
D013455,Sulfur,6429
D013458,Sulfur Dioxide,6430
C009354,sulglicotide,6431
D013467,Sulindac,6432
C025462,sulindac sulfide,6433
C025463,sulindac sulfone,6434
C029758,sulmazole,6435
C057923,sulperazone,6436
D013469,Sulpiride,6437
C016767,sulprostone,6438
C035444,sultamicillin,6439
C084593,sulthiame,6440
C576645,sumailing koufuye,6441
D018170,Sumatriptan,6442
D000074242,Sunflower Oil,6443
D000077210,Sunitinib,6444
D013473,Sunscreening Agents,6445
C027948,supidimide,6446
C073028,suplatast tosilate,6447
D013498,Suramin,6448
C013270,swertiamarin,6449
C546524,swietenine,6450
D013565,Sympatholytics,6451
D013566,Sympathomimetics,6452
C519547,Syn 1020,6453
D013578,Synephrine,6454
C038346,syntometrine,6455
C001945,syringic acid,6456
C028305,syringin,6457
C000604281,SZU-101,6458
C423915,T0901317,6459
C077313,T 614,6460
C112300,TA 606,6461
C009373,tabersonine,6462
C561917,"tablysin-15, Tabanus yao",6463
C112689,TAC 101,6464
C116197,TAC protocol,6465
D013619,Tacrine,6466
D016559,Tacrolimus,6467
D000068581,Tadalafil,6468
C055852,tafenoquine,6469
C006161,taglutimide,6470
C088196,TAK 044,6471
C557331,TAK-875,6472
C514044,talabostat,6473
C085266,talampanel,6474
D013626,Talampicillin,6475
C024763,talipexole,6476
C061133,tamibarotene,6477
D013629,Tamoxifen,6478
D000077409,Tamsulosin,6479
C055267,tandospirone,6480
C112765,tanespimycin,6481
C059006,tangeretin,6482
C521767,Tanjin extract,6483
C000726650,tannic acid,6484
C021751,tanshinone,6485
C024894,tanshinone II A sodium sulfonate,6486
C519463,Taohong Siwu decoction II,6487
D000077432,Tapentadol,6488
C571829,tapinarof,6489
C026956,taribavirin,6490
C402343,tariquidar,6491
D013645,Tartrazine,6492
D013654,Taurine,6493
C030141,taurine-ursodeoxycholate conjugate,6494
D013655,Taurochenodeoxycholic Acid,6495
D013657,Taurodeoxycholic Acid,6496
C080625,taxane,6497
C003377,taxifolin,6498
C483062,taxiresinol,6499
D043823,Taxoids,6500
C086827,tazarotene,6501
D000078142,Tazobactam,6502
C531972,TBE 31,6503
C476718,TCF protocol,6504
C093792,TDO inhibitor LM10,6505
C508490,TDP 521252,6506
C508491,TDP 665759,6507
D013662,Tea,6508
C087114,tebuconazole,6509
C120040,tectoridin,6510
C120039,tectorigenin,6511
D005641,Tegafur,6512
C105050,tegaserod,6513
D017334,Teicoplanin,6514
C000594838,teixobactin,6515
C486464,telaprevir,6516
C487637,telavancin,6517
D000077712,Telbivudine,6518
C525458,telcagepant,6519
C046338,telenzepine,6520
C106791,telithromycin,6521
D013691,Tellurium,6522
D000077333,Telmisartan,6523
C436283,"telmisartan, hydrochlorothiazide drug combination",6524
C054745,temafloxacin,6525
D013693,Temazepam,6526
C105354,temiverine,6527
C069156,temocaprilat,6528
C055603,temocapril hydrochloride,6529
C031367,temocillin,6530
D000077204,Temozolomide,6531
C012053,tempalgin,6532
C003959,TEMPO,6533
C001803,tempol,6534
C505333,TEMPOL-H,6535
C401859,temsirolimus,6536
C119998,Tenatoprazole,6537
C062866,tenidap,6538
C059511,tenilsetam,6539
D013713,Teniposide,6540
C012058,tenocyclidine,6541
D000068698,Tenofovir,6542
C032801,tenoxicam,6543
C000616979,tenvermectin C,6544
C000616980,tenvermectin D,6545
C063836,tepirindole,6546
D013722,Teprotide,6547
C107479,TER 286,6548
C073357,teralgim,6549
C076852,terameprocol,6550
C041226,Terazosin,6551
D000077291,Terbinafine,6552
D013726,Terbutaline,6553
D016593,Terfenadine,6554
C527525,teriflunomide,6555
D019379,Teriparatide,6556
C100142,terizidone,6557
D000077585,Terlipressin,6558
C010637,terodiline,6559
D013729,Terpenes,6560
C005632,tertatolol,6561
C043232,tert-butyl beta-carboline-3-carboxylate,6562
C081709,tert-butyloxycarbonyl-phenylalanyl-leucyl-phenylalanyl-leucyl-phenylalanyl-OH,6563
C029738,tertiapin,6564
C501362,terutroban,6565
C501413,tesaglitazar,6566
C043062,tesmilifene,6567
D013735,Testicular Hormones,6568
D013739,Testosterone,6569
C004648,testosterone enanthate,6570
D043343,Testosterone Propionate,6571
C010792,testosterone undecanoate,6572
C534735,tetraarsenic tetrasulfide,6573
D013747,Tetrabenazine,6574
D013748,Tetracaine,6575
D013749,Tetrachlorodibenzodioxin,6576
D013752,Tetracycline,6577
C117155,tetracycline CMT-3,6578
C117153,tetracycline CMT-8,6579
D013754,Tetracyclines,6580
D013755,Tetradecanoylphorbol Acetate,6581
D019789,Tetraethylammonium,6582
C003403,tetrahydrocannabivarin 9,6583
C096277,tetrahydrocurcumin,6584
C009413,tetrahydrodeoxycorticosterone,6585
D044005,Tetrahydroisoquinolines,6586
C023455,tetrahydroneopterin,6587
C014215,tetrahydropalmatine,6588
C050950,tetrakis(N-methyl-4-pyridiniumyl)porphine manganese(III) complex,6589
C010349,tetramethylenedisulfotetramine,6590
C017953,tetramethylpyrazine,6591
D013773,Tetramisole,6592
C009438,tetrandrine,6593
C115985,tetrapeptide B,6594
C020809,tetrathiomolybdate,6595
C082644,tetrindole,6596
D013779,Tetrodotoxin,6597
C082309,tezampanel,6598
C120582,tezosentan,6599
C552526,TH 302,6600
C000712208,TH5487,6601
D013792,Thalidomide,6602
C549498,thamira parpam,6603
C056068,theaflavin,6604
C585473,"theaflavin-3,3'-digallate",6605
C026166,theanine,6606
C005795,thenalidine,6607
D013806,Theophylline,6608
C095476,"theophylline, salbutamol drug combination",6609
D013827,Thiabendazole,6610
D013830,Thiadiazoles,6611
D013831,Thiamine,6612
C013293,thiamine disulfide,6613
D013840,Thiamylal,6614
C030950,thiaton,6615
D049971,Thiazides,6616
D013843,Thiazines,6617
D045162,Thiazolidinediones,6618
D053778,Thiazolidines,6619
C475227,"thieno(2,3-c)isoquinolin-5-one",6620
D013847,Thiethylperazine,6621
D013828,Thioacetazone,6622
D008063,Thioctic Acid,6623
D013866,Thioguanine,6624
D013874,Thiopental,6625
C052075,thioperamide,6626
D013876,Thiophenes,6627
C095764,thiophenfurin,6628
C100194,thiopropazate,6629
D013881,Thioridazine,6630
D015244,Thiorphan,6631
C005151,thiosemicarbazide,6632
D013882,Thiosemicarbazones,6633
D013883,Thiostrepton,6634
D013852,Thiotepa,6635
D013888,Thiothixene,6636
D013890,Thiourea,6637
D013893,Thiram,6638
C505747,Thomsonide,6639
D000077596,Thymalfasin,6640
C032805,thymalin,6641
D013935,"Thymic Factor, Circulating",6642
D013936,Thymidine,6643
C512542,thymoglobulin,6644
D013943,Thymol,6645
D016305,Thymopentin,6646
C003466,thymoquinone,6647
C047944,"thyrotropin-releasing hormone, nVal(2)-",6648
D013974,Thyroxine,6649
C004568,tiadenol,6650
D000078308,Tiagabine,6651
C010354,tiamenidine,6652
C050504,tianeptine,6653
C553676,tianhuang,6654
D013976,Tiapamil Hydrochloride,6655
D063325,Tiapride Hydrochloride,6656
C033706,tiazofurin,6657
C027385,tibolone,6658
D000077486,Ticagrelor,6659
D013982,Ticarcillin,6660
C043215,ticarcillin-clavulanic acid,6661
D013988,Ticlopidine,6662
D013989,Ticrynafen,6663
C520571,tideglusib,6664
C020526,tiemonium methylsulfate,6665
D000078304,Tigecycline,6666
D013993,Tilidine,6667
C036593,tilisolol,6668
D013994,Tilorone,6669
D013999,Timolol,6670
C543146,timosaponin AIII,6671
C523027,timosaponin B-II,6672
D014002,Tin Fluorides,6673
C009492,tingenone,6674
D014011,Tinidazole,6675
C032628,tin protoporphyrin IX,6676
C083752,Tinuvin 770,6677
D008625,Tiopronin,6678
D000069447,Tiotropium Bromide,6679
C402769,tipifarnib,6680
C111757,TIP regimen,6681
C021339,tiprenolol,6682
C053355,tirilazad,6683
C005832,tisopurine,6684
C059835,"tissue plasminogen activator-(staphylococcal A, B fragment) dimer",6685
C009495,titanium dioxide,6686
C518838,Titanocene Y,6687
C023754,tizanidine,6688
C040872,TMF protocol,6689
D014028,Tobacco Smoke Pollution,6690
C025725,tobanum,6691
D014031,Tobramycin,6692
D016677,Tocainide,6693
D024505,Tocopherols,6694
C014225,tocophersolan,6695
C082097,"tocotrienol, delta",6696
D024508,Tocotrienols,6697
C479163,tofacitinib,6698
C005834,tofenacin,6699
C100227,tolamolol,6700
D014042,Tolazamide,6701
D014043,Tolazoline,6702
D014044,Tolbutamide,6703
D000077867,Tolcapone,6704
C009500,tolfenamic acid,6705
C073327,toliprolol,6706
D014046,Tolmetin,6707
D014048,Tolonium Chloride,6708
C010798,toloxatone,6709
D014049,Tolperisone,6710
D000068737,Tolterodine Tartrate,6711
C036670,toltrazuril,6712
D014050,Toluene,6713
D000077602,Tolvaptan,6714
C003677,tomatidine,6715
C012066,tomizine,6716
C513941,tongxinluo,6717
C036454,toosendanin,6718
D000077236,Topiramate,6719
D019772,Topotecan,6720
C061298,torbafylline,6721
D017312,Toremifene,6722
D000077786,Torsemide,6723
C078923,torularhodin,6724
C078922,torulene,6725
C055185,tosufloxacin,6726
D014108,Tosylphenylalanyl Chloromethyl Ketone,6727
D014117,Toxiferine,6728
C484810,tozasertib,6729
C000604982,TPD7 compound,6730
C482176,TPF protocol,6731
D000077606,Trabectedin,6732
C411671,TRAM 34,6733
D014147,Tramadol,6734
C560077,trametinib,6735
C001355,tramiprosate,6736
C052035,trandolapril,6737
D014148,Tranexamic Acid,6738
C012293,tranilast,6739
C496197,"trans-10,cis-12-conjugated linoleic acid",6740
C528105,"trans-3,4'-dimethyl-3-hydroxyflavanone",6741
C487773,trans-sodium crocetinate,6742
D014191,Tranylcypromine,6743
D000069557,Travoprost,6744
C095106,traxoprodil mesylate,6745
D014196,Trazodone,6746
D014199,Trehalose,6747
C000595449,trelagliptin,6748
C018404,treosulfan,6749
C427248,treprostinil,6750
C013042,trestolone acetate,6751
C100099,tretazicar,6752
D014212,Tretinoin,6753
D014221,Triamcinolone,6754
D014222,Triamcinolone Acetonide,6755
D014223,Triamterene,6756
C403535,triaquaoxohexakis(propionato)trichromium(III),6757
D014227,Triazines,6758
D014229,Triazolam,6759
D014230,Triazoles,6760
C020168,triazulenone,6761
C056017,tribendimidine,6762
C000713868,Tribulus extract,6763
C575594,tributylhexadecylphosphonium bromide,6764
C005830,tributyrin,6765
C003636,tricaine,6766
C476530,tricarbonylchloro(glycinato)ruthenium(II),6767
C447082,tricarbonyldichlororuthenium (II) dimer,6768
C469689,tricetin,6769
C000629124,tricetinidin,6770
D014236,Trichlorfon,6771
D014237,Trichlormethiazide,6772
